State,District,Crop,Season,Area,Production,Yield
Jharkhand,Garhwa,Cereals,Rabi,0.19,0.47,2479
Jharkhand,Garhwa,Cereals,Total,0.94,2.02,2158
Jharkhand,Garhwa,Tur,Kharif,0.29,0.34,1200
Jharkhand,Garhwa,Tur,Total,0.29,0.34,1200
Jharkhand,Garhwa,Gram,Rabi,0.18,0.27,1500
Jharkhand,Garhwa,Gram,Total,0.18,0.27,1500
Jharkhand,Garhwa,Urad,Kharif,0.05,0.06,1247
Jharkhand,Garhwa,Urad,Total,0.05,0.06,1247
Jharkhand,Garhwa,Moong,Kharif,0.02,0.02,800
Jharkhand,Garhwa,Moong,Total,0.02,0.02,800
Jharkhand,Garhwa,Lentil,Rabi,0.06,0.07,1200
Jharkhand,Garhwa,Lentil,Total,0.06,0.07,1200
Jharkhand,Garhwa,Other Pulses,Kharif,0.06,0.06,900
Jharkhand,Garhwa,Other Pulses,Rabi,0.03,0.03,880
Jharkhand,Garhwa,Other Pulses,Total,0.1,0.09,893
Jharkhand,Garhwa,Total Pulses,Total,0.7,0.85,1224
Jharkhand,Garhwa,Total Food Grains,Kharif,1.17,2.03,1738
Jharkhand,Garhwa,Total Food Grains,Rabi,0.46,0.84,1814
Jharkhand,Garhwa,Total Food Grains,Total,1.63,2.87,1760
Jharkhand,Giridih,Rice,Kharif,0.74,1.73,2332
Jharkhand,Giridih,Rice,Total,0.74,1.73,2332
Jharkhand,Giridih,Wheat,Rabi,0.13,0.32,2499
Jharkhand,Giridih,Wheat,Total,0.13,0.32,2499
Jharkhand,Giridih,Maize,Kharif,0.21,0.54,2560
Jharkhand,Giridih,Maize,Rabi,0,0.01,2500
Jharkhand,Giridih,Maize,Total,0.22,0.55,2559
Jharkhand,Giridih,Jowar,Kharif,0,0,1250
Jharkhand,Giridih,Jowar,Total,0,0,1250
Jharkhand,Giridih,Bajra,Kharif,0,0,980
Jharkhand,Giridih,Bajra,Total,0,0,980
Jharkhand,Giridih,Ragi,Kharif,0.01,0.02,1250
Jharkhand,Giridih,Ragi,Total,0.01,0.02,1250
Jharkhand,Giridih,Shree Anna /Nutri Cereals,Kharif,0.02,0.02,1224
Jharkhand,Giridih,Shree Anna /Nutri Cereals,Total,0.02,0.02,1224
Jharkhand,Giridih,Nutri/Coarse Cereals,Kharif,0.23,0.56,2445
Jharkhand,Giridih,Nutri/Coarse Cereals,Rabi,0,0.01,2500
Jharkhand,Giridih,Nutri/Coarse Cereals,Total,0.24,0.58,2446
Jharkhand,Giridih,Cereals,Kharif,0.97,2.29,2359
Jharkhand,Giridih,Cereals,Rabi,0.13,0.33,2499
Jharkhand,Giridih,Cereals,Total,1.1,2.62,2376
Jharkhand,Giridih,Tur,Kharif,0.08,0.13,1625
Jharkhand,Giridih,Tur,Total,0.08,0.13,1625
Jharkhand,Giridih,Gram,Rabi,0.13,0.21,1620
Jharkhand,Giridih,Gram,Total,0.13,0.21,1620
Jharkhand,Giridih,Urad,Kharif,0.04,0.04,1060
Jharkhand,Giridih,Urad,Total,0.04,0.04,1060
Jharkhand,Giridih,Moong,Kharif,0.01,0.01,910
Jharkhand,Giridih,Moong,Total,0.01,0.01,910
Jharkhand,Giridih,Lentil,Rabi,0.01,0,715
Jharkhand,Giridih,Lentil,Total,0.01,0,715
Jharkhand,Giridih,Other Pulses,Kharif,0.02,0.02,611
Jharkhand,Giridih,Other Pulses,Rabi,0.03,0.03,1191
Jharkhand,Giridih,Other Pulses,Total,0.05,0.05,907
Jharkhand,Giridih,Total Pulses,Total,0.32,0.44,1392
Jharkhand,Giridih,Total Food Grains,Kharif,1.13,2.49,2208
Jharkhand,Giridih,Total Food Grains,Rabi,0.29,0.57,1955
Jharkhand,Giridih,Total Food Grains,Total,1.42,3.06,2155
Jharkhand,Godda,Rice,Kharif,0.44,0.88,1998
Jharkhand,Godda,Rice,Total,0.44,0.88,1998
Jharkhand,Godda,Wheat,Rabi,0.13,0.32,2499
Jharkhand,Godda,Wheat,Total,0.13,0.32,2499
Jharkhand,Godda,Maize,Kharif,0.1,0.27,2600
Jharkhand,Godda,Maize,Rabi,0.02,0.05,2500
Jharkhand,Godda,Maize,Total,0.12,0.31,2585
Jharkhand,Godda,Jowar,Kharif,0,0,700
Jharkhand,Godda,Jowar,Total,0,0,700
Jharkhand,Godda,Bajra,Kharif,0,0,530
Jharkhand,Godda,Bajra,Total,0,0,530
Jharkhand,Godda,Ragi,Kharif,0,0,750
Jharkhand,Godda,Ragi,Total,0,0,750
Jharkhand,Godda,Shree Anna /Nutri Cereals,Kharif,0,0,732
Jharkhand,Godda,Shree Anna /Nutri Cereals,Total,0,0,732
Jharkhand,Godda,Nutri/Coarse Cereals,Kharif,0.11,0.27,2533
Jharkhand,Godda,Nutri/Coarse Cereals,Rabi,0.02,0.05,2500
Jharkhand,Godda,Nutri/Coarse Cereals,Total,0.12,0.32,2528
Jharkhand,Godda,Cereals,Kharif,0.55,1.15,2102
Jharkhand,Godda,Cereals,Rabi,0.15,0.37,2500
Jharkhand,Godda,Cereals,Total,0.69,1.52,2186
Jharkhand,Godda,Tur,Kharif,0.06,0.06,950
Jharkhand,Godda,Tur,Total,0.06,0.06,950
Jharkhand,Godda,Gram,Rabi,0.13,0.19,1500
Jharkhand,Godda,Gram,Total,0.13,0.19,1500
Jharkhand,Godda,Urad,Kharif,0.05,0.03,649
Jharkhand,Godda,Urad,Total,0.05,0.03,649
Jharkhand,Godda,Moong,Kharif,0.01,0.01,700
Jharkhand,Godda,Moong,Total,0.01,0.01,700
Jharkhand,Godda,Lentil,Rabi,0.04,0.05,1200
Jharkhand,Godda,Lentil,Total,0.04,0.05,1200
Jharkhand,Godda,Other Pulses,Kharif,0.01,0,651
Jharkhand,Godda,Other Pulses,Rabi,0.02,0.03,1596
Jharkhand,Godda,Other Pulses,Total,0.03,0.04,1345
Jharkhand,Godda,Total Pulses,Total,0.31,0.37,1191
Jharkhand,Godda,Total Food Grains,Kharif,0.67,1.25,1861
Jharkhand,Godda,Total Food Grains,Rabi,0.34,0.64,1907
Jharkhand,Godda,Total Food Grains,Total,1.01,1.89,1876
Jharkhand,Gumla,Rice,Kharif,1.6,3.61,2250
Jharkhand,Gumla,Rice,Total,1.6,3.61,2250
Jharkhand,Gumla,Wheat,Rabi,0.1,0.33,3288
Jharkhand,Gumla,Wheat,Total,0.1,0.33,3288
Jharkhand,Gumla,Maize,Kharif,0.07,0.23,3070
Jharkhand,Gumla,Maize,Rabi,0,0,2610
Jharkhand,Gumla,Maize,Total,0.08,0.23,3061
Jharkhand,Gumla,Ragi,Kharif,0.09,0.13,1390
Jharkhand,Gumla,Ragi,Total,0.09,0.13,1390
Jharkhand,Gumla,Shree Anna /Nutri Cereals,Kharif,0.09,0.13,1390
Jharkhand,Gumla,Shree Anna /Nutri Cereals,Total,0.09,0.13,1390
Jharkhand,Gumla,Nutri/Coarse Cereals,Kharif,0.17,0.36,2135
Jharkhand,Gumla,Nutri/Coarse Cereals,Rabi,0,0,2610
Jharkhand,Gumla,Nutri/Coarse Cereals,Total,0.17,0.36,2139
Jharkhand,Gumla,Cereals,Kharif,1.77,3.97,2239
Jharkhand,Gumla,Cereals,Rabi,0.1,0.33,3279
Jharkhand,Gumla,Cereals,Total,1.87,4.3,2295
Jharkhand,Gumla,Tur,Kharif,0.14,0.19,1370
Jharkhand,Gumla,Tur,Total,0.14,0.19,1370
Jharkhand,Gumla,Gram,Rabi,0.12,0.12,1020
Jharkhand,Gumla,Gram,Total,0.12,0.12,1020
Jharkhand,Gumla,Urad,Kharif,0.08,0.08,1107
Jharkhand,Gumla,Urad,Total,0.08,0.08,1107
Jharkhand,Gumla,Moong,Kharif,0.04,0.03,910
Jharkhand,Gumla,Moong,Total,0.04,0.03,910
Jharkhand,Gumla,Lentil,Rabi,0.03,0.02,735
Jharkhand,Gumla,Lentil,Total,0.03,0.02,735
Jharkhand,Gumla,Other Pulses,Kharif,0.01,0.01,850
Jharkhand,Gumla,Other Pulses,Rabi,0.08,0.06,676
Jharkhand,Gumla,Other Pulses,Total,0.1,0.07,697
Jharkhand,Gumla,Total Pulses,Total,0.49,0.51,1048
Jharkhand,Gumla,Total Food Grains,Kharif,2.03,4.28,2107
Jharkhand,Gumla,Total Food Grains,Rabi,0.33,0.53,1608
Jharkhand,Gumla,Total Food Grains,Total,2.36,4.81,2038
Jharkhand,Hazaribagh,Rice,Kharif,0.72,1.37,1906
Jharkhand,Hazaribagh,Rice,Total,0.72,1.37,1906
Jharkhand,Hazaribagh,Wheat,Rabi,0.17,0.34,2010
Jharkhand,Hazaribagh,Wheat,Total,0.17,0.34,2010
Jharkhand,Hazaribagh,Maize,Kharif,0.11,0.25,2260
Jharkhand,Hazaribagh,Maize,Rabi,0,0,2075
Jharkhand,Hazaribagh,Maize,Total,0.11,0.25,2259
Jharkhand,Hazaribagh,Jowar,Kharif,0,0,600
Jharkhand,Hazaribagh,Jowar,Total,0,0,600
Jharkhand,Hazaribagh,Bajra,Kharif,0,0,500
Jharkhand,Hazaribagh,Bajra,Total,0,0,500
Jharkhand,Hazaribagh,Ragi,Kharif,0.01,0.01,650
Jharkhand,Hazaribagh,Ragi,Total,0.01,0.01,650
Jharkhand,Hazaribagh,Shree Anna /Nutri Cereals,Kharif,0.01,0.01,618
Jharkhand,Hazaribagh,Shree Anna /Nutri Cereals,Total,0.01,0.01,618
Jharkhand,Hazaribagh,Nutri/Coarse Cereals,Kharif,0.12,0.26,2087
Jharkhand,Hazaribagh,Nutri/Coarse Cereals,Rabi,0,0,2075
Jharkhand,Hazaribagh,Nutri/Coarse Cereals,Total,0.13,0.26,2087
Jharkhand,Hazaribagh,Cereals,Kharif,0.84,1.63,1933
Jharkhand,Hazaribagh,Cereals,Rabi,0.17,0.34,2010
Jharkhand,Hazaribagh,Cereals,Total,1.01,1.97,1946
Jharkhand,Hazaribagh,Tur,Kharif,0.07,0.08,1115
Jharkhand,Hazaribagh,Tur,Total,0.07,0.08,1115
Jharkhand,Hazaribagh,Gram,Rabi,0.16,0.22,1330
Jharkhand,Hazaribagh,Gram,Total,0.16,0.22,1330
Jharkhand,Hazaribagh,Urad,Kharif,0.04,0.03,659
Jharkhand,Hazaribagh,Urad,Total,0.04,0.03,659
Jharkhand,Hazaribagh,Moong,Kharif,0.01,0.01,760
Jharkhand,Hazaribagh,Moong,Total,0.01,0.01,760
Jharkhand,Hazaribagh,Lentil,Rabi,0.01,0.01,720
Jharkhand,Hazaribagh,Lentil,Total,0.01,0.01,720
Jharkhand,Hazaribagh,Other Pulses,Kharif,0.02,0.01,615
Jharkhand,Hazaribagh,Other Pulses,Rabi,0.04,0.04,937
Jharkhand,Hazaribagh,Other Pulses,Total,0.06,0.05,853
Jharkhand,Hazaribagh,Total Pulses,Total,0.35,0.39,1100
Jharkhand,Hazaribagh,Total Food Grains,Kharif,0.98,1.75,1792
Jharkhand,Hazaribagh,Total Food Grains,Rabi,0.39,0.61,1563
Jharkhand,Hazaribagh,Total Food Grains,Total,1.37,2.36,1727
Jharkhand,Jamtara,Rice,Kharif,0.46,0.84,1834
Jharkhand,Jamtara,Rice,Total,0.46,0.84,1834
Jharkhand,Jamtara,Wheat,Rabi,0.13,0.27,1968
Jharkhand,Jamtara,Wheat,Total,0.13,0.27,1968
Jharkhand,Jamtara,Maize,Kharif,0.15,0.29,1900
Jharkhand,Jamtara,Maize,Rabi,0.01,0.01,1600
Jharkhand,Jamtara,Maize,Total,0.16,0.3,1888
Jharkhand,Jamtara,Bajra,Kharif,0,,
Jharkhand,Jamtara,Bajra,Total,0,,
Jharkhand,Jamtara,Ragi,Kharif,0,0,0
Jharkhand,Jamtara,Ragi,Total,0,0,0
Jharkhand,Jamtara,Shree Anna /Nutri Cereals,Kharif,0,0,0
Jharkhand,Jamtara,Shree Anna /Nutri Cereals,Total,0,0,0
Jharkhand,Jamtara,Nutri/Coarse Cereals,Kharif,0.15,0.29,1881
Jharkhand,Jamtara,Nutri/Coarse Cereals,Rabi,0.01,0.01,1600
Jharkhand,Jamtara,Nutri/Coarse Cereals,Total,0.16,0.3,1870
Jharkhand,Jamtara,Cereals,Kharif,0.61,1.13,1846
Jharkhand,Jamtara,Cereals,Rabi,0.14,0.28,1951
Jharkhand,Jamtara,Cereals,Total,0.75,1.41,1866
Jharkhand,Jamtara,Tur,Kharif,0.01,0.01,1400
Jharkhand,Jamtara,Tur,Total,0.01,0.01,1400
Jharkhand,Jamtara,Gram,Rabi,0.15,0.12,812
Jharkhand,Jamtara,Gram,Total,0.15,0.12,812
Jharkhand,Jamtara,Urad,Kharif,0.01,0.01,898
Jharkhand,Jamtara,Urad,Total,0.01,0.01,898
Jharkhand,Jamtara,Moong,Kharif,0.01,0.01,1100
Jharkhand,Jamtara,Moong,Total,0.01,0.01,1100
Jharkhand,Jamtara,Lentil,Rabi,0.05,0.04,748
Jharkhand,Jamtara,Lentil,Total,0.05,0.04,748
Jharkhand,Jamtara,Other Pulses,Kharif,0.01,0.01,896
Jharkhand,Jamtara,Other Pulses,Rabi,0.02,0.02,945
Jharkhand,Jamtara,Other Pulses,Total,0.03,0.03,931
Jharkhand,Jamtara,Total Pulses,Total,0.25,0.21,845
Jharkhand,Jamtara,Total Food Grains,Kharif,0.65,1.17,1802
Jharkhand,Jamtara,Total Food Grains,Rabi,0.36,0.45,1260
Jharkhand,Jamtara,Total Food Grains,Total,1.01,1.62,1609
Jharkhand,Khunti,Rice,Kharif,0.54,1.13,2096
Jharkhand,Khunti,Rice,Total,0.54,1.13,2096
Jharkhand,Khunti,Wheat,Rabi,0.08,0.11,1435
Jharkhand,Khunti,Wheat,Total,0.08,0.11,1435
Jharkhand,Khunti,Maize,Kharif,0.06,0.11,1750
Jharkhand,Khunti,Maize,Rabi,0.01,0.03,1750
Jharkhand,Khunti,Maize,Total,0.08,0.14,1750
Jharkhand,Khunti,Jowar,Kharif,0,0,800
Jharkhand,Khunti,Jowar,Total,0,0,800
Jharkhand,Khunti,Ragi,Kharif,0.02,0.02,900
Jharkhand,Khunti,Ragi,Total,0.02,0.02,900
Jharkhand,Khunti,Shree Anna /Nutri Cereals,Kharif,0.02,0.02,900
Jharkhand,Khunti,Shree Anna /Nutri Cereals,Total,0.02,0.02,900
Jharkhand,Khunti,Nutri/Coarse Cereals,Kharif,0.09,0.13,1522
Jharkhand,Khunti,Nutri/Coarse Cereals,Rabi,0.01,0.03,1750
Jharkhand,Khunti,Nutri/Coarse Cereals,Total,0.1,0.16,1554
Jharkhand,Khunti,Cereals,Kharif,0.63,1.26,2015
Jharkhand,Khunti,Cereals,Rabi,0.09,0.13,1485
Jharkhand,Khunti,Cereals,Total,0.72,1.4,1948
Jharkhand,Khunti,Tur,Kharif,0.09,0.07,800
Jharkhand,Khunti,Tur,Total,0.09,0.07,800
Jharkhand,Khunti,Gram,Rabi,0.08,0.06,822
Jharkhand,Khunti,Gram,Total,0.08,0.06,822
Jharkhand,Khunti,Urad,Kharif,0.07,0.05,748
Jharkhand,Khunti,Urad,Total,0.07,0.05,748
Jharkhand,Khunti,Moong,Kharif,0.01,0.01,750
Jharkhand,Khunti,Moong,Total,0.01,0.01,750
Jharkhand,Khunti,Lentil,Rabi,0.02,0.02,900
Jharkhand,Khunti,Lentil,Total,0.02,0.02,900
Jharkhand,Khunti,Other Pulses,Kharif,0.01,0.01,825
Jharkhand,Khunti,Other Pulses,Rabi,0.07,0.08,1146
Jharkhand,Khunti,Other Pulses,Total,0.08,0.09,1088
Jharkhand,Khunti,Total Pulses,Total,0.35,0.3,868
Jharkhand,Khunti,Total Food Grains,Kharif,0.81,1.41,1735
Jharkhand,Khunti,Total Food Grains,Rabi,0.26,0.3,1147
Jharkhand,Khunti,Total Food Grains,Total,1.07,1.7,1593
Jharkhand,Koderma,Rice,Kharif,0.14,0.24,1703
Jharkhand,Koderma,Rice,Total,0.14,0.24,1703
Jharkhand,Koderma,Wheat,Rabi,0.1,0.24,2499
Jharkhand,Koderma,Wheat,Total,0.1,0.24,2499
Jharkhand,Koderma,Maize,Kharif,0.07,0.09,1200
Jharkhand,Koderma,Maize,Rabi,0,0,1600
Jharkhand,Koderma,Maize,Total,0.08,0.09,1206
Jharkhand,Koderma,Jowar,Kharif,0,0,700
Jharkhand,Koderma,Jowar,Total,0,0,700
Jharkhand,Koderma,Bajra,Kharif,0,0,700
Jharkhand,Koderma,Bajra,Total,0,0,700
Jharkhand,Koderma,Ragi,Kharif,0.01,0.01,800
Jharkhand,Koderma,Ragi,Total,0.01,0.01,800
Jharkhand,Koderma,Shree Anna /Nutri Cereals,Kharif,0.01,0.01,785
Jharkhand,Koderma,Shree Anna /Nutri Cereals,Total,0.01,0.01,785
Jharkhand,Koderma,Nutri/Coarse Cereals,Kharif,0.08,0.1,1158
Jharkhand,Koderma,Nutri/Coarse Cereals,Rabi,0,0,1600
Jharkhand,Koderma,Nutri/Coarse Cereals,Total,0.08,0.1,1164
Jharkhand,Koderma,Cereals,Kharif,0.22,0.34,1503
Jharkhand,Koderma,Cereals,Rabi,0.1,0.25,2489
Jharkhand,Koderma,Cereals,Total,0.32,0.58,1805
Jharkhand,Koderma,Tur,Kharif,0.07,0.08,1200
Jharkhand,Koderma,Tur,Total,0.07,0.08,1200
Jharkhand,Koderma,Gram,Rabi,0.11,0.16,1500
Jharkhand,Koderma,Gram,Total,0.11,0.16,1500
Jharkhand,Koderma,Urad,Kharif,0.02,0.02,948
Jharkhand,Koderma,Urad,Total,0.02,0.02,948
Jharkhand,Koderma,Moong,Kharif,0.01,0.01,900
Jharkhand,Koderma,Moong,Total,0.01,0.01,900
Jharkhand,Koderma,Lentil,Rabi,0.06,0.07,1200
Jharkhand,Koderma,Lentil,Total,0.06,0.07,1200
Jharkhand,Koderma,Other Pulses,Kharif,0.01,0.01,780
Jharkhand,Koderma,Other Pulses,Rabi,0.04,0.08,1963
Jharkhand,Koderma,Other Pulses,Total,0.05,0.09,1678
Jharkhand,Koderma,Total Pulses,Total,0.31,0.42,1364
Jharkhand,Koderma,Total Food Grains,Kharif,0.33,0.45,1369
Jharkhand,Koderma,Total Food Grains,Rabi,0.3,0.56,1827
Jharkhand,Koderma,Total Food Grains,Total,0.63,1.01,1589
Jharkhand,Latehar,Rice,Kharif,0.25,0.3,1179
Jharkhand,Latehar,Rice,Total,0.25,0.3,1179
Jharkhand,Latehar,Wheat,Rabi,0.09,0.12,1320
Jharkhand,Latehar,Wheat,Total,0.09,0.12,1320
Jharkhand,Latehar,Maize,Kharif,0.19,0.62,3226
Jharkhand,Latehar,Maize,Rabi,0,0.01,1475
Jharkhand,Latehar,Maize,Total,0.2,0.63,3193
Jharkhand,Latehar,Jowar,Kharif,0,0,1550
Jharkhand,Latehar,Jowar,Total,0,0,1550
Jharkhand,Latehar,Ragi,Kharif,0,0,1601
Jharkhand,Latehar,Ragi,Total,0,0,1601
Jharkhand,Latehar,Shree Anna /Nutri Cereals,Kharif,0,0.01,1597
Jharkhand,Latehar,Shree Anna /Nutri Cereals,Total,0,0.01,1597
Jharkhand,Latehar,Nutri/Coarse Cereals,Kharif,0.2,0.63,3199
Jharkhand,Latehar,Nutri/Coarse Cereals,Rabi,0,0.01,1475
Jharkhand,Latehar,Nutri/Coarse Cereals,Total,0.2,0.63,3168
Jharkhand,Latehar,Cereals,Kharif,0.45,0.93,2064
Jharkhand,Latehar,Cereals,Rabi,0.09,0.12,1326
Jharkhand,Latehar,Cereals,Total,0.54,1.05,1939
Jharkhand,Latehar,Tur,Kharif,0.24,0.37,1550
Jharkhand,Latehar,Tur,Total,0.24,0.37,1550
Jharkhand,Latehar,Gram,Rabi,0.17,0.11,640
Jharkhand,Latehar,Gram,Total,0.17,0.11,640
Jharkhand,Latehar,Urad,Kharif,0.05,0.05,948
Jharkhand,Latehar,Urad,Total,0.05,0.05,948
Jharkhand,Latehar,Moong,Kharif,0.01,0.01,850
Jharkhand,Latehar,Moong,Total,0.01,0.01,850
Jharkhand,Latehar,Lentil,Rabi,0.05,0.03,555
Jharkhand,Latehar,Lentil,Total,0.05,0.03,555
Jharkhand,Latehar,Other Pulses,Kharif,0.01,0.01,819
Jharkhand,Latehar,Other Pulses,Rabi,0.05,0.02,491
Jharkhand,Latehar,Other Pulses,Total,0.06,0.04,567
Jharkhand,Latehar,Total Pulses,Total,0.58,0.6,1034
Jharkhand,Latehar,Total Food Grains,Kharif,0.77,1.37,1787
Jharkhand,Latehar,Total Food Grains,Rabi,0.36,0.28,786
Jharkhand,Latehar,Total Food Grains,Total,1.12,1.65,1469
Jharkhand,Lohardaga,Rice,Kharif,0.39,0.69,1769
Jharkhand,Lohardaga,Rice,Total,0.39,0.69,1769
Jharkhand,Lohardaga,Wheat,Rabi,0.05,0.14,2699
Jharkhand,Lohardaga,Wheat,Total,0.05,0.14,2699
Jharkhand,Lohardaga,Maize,Kharif,0.05,0.28,5238
Jharkhand,Lohardaga,Maize,Total,0.05,0.28,5238
Jharkhand,Lohardaga,Ragi,Kharif,0.01,0.01,807
Jharkhand,Lohardaga,Ragi,Total,0.01,0.01,807
Jharkhand,Lohardaga,Shree Anna /Nutri Cereals,Kharif,0.01,0.01,807
Jharkhand,Lohardaga,Shree Anna /Nutri Cereals,Total,0.01,0.01,807
Jharkhand,Lohardaga,Nutri/Coarse Cereals,Kharif,0.06,0.29,4516
Jharkhand,Lohardaga,Nutri/Coarse Cereals,Total,0.06,0.29,4516
Jharkhand,Lohardaga,Cereals,Kharif,0.45,0.97,2157
Jharkhand,Lohardaga,Cereals,Rabi,0.05,0.14,2699
Jharkhand,Lohardaga,Cereals,Total,0.5,1.12,2214
Jharkhand,Lohardaga,Tur,Kharif,0.05,0.05,1050
Jharkhand,Lohardaga,Tur,Total,0.05,0.05,1050
Jharkhand,Lohardaga,Gram,Rabi,0.06,0.06,1020
Jharkhand,Lohardaga,Gram,Total,0.06,0.06,1020
Jharkhand,Lohardaga,Urad,Kharif,0.03,0.02,499
Jharkhand,Lohardaga,Urad,Total,0.03,0.02,499
Jharkhand,Lohardaga,Moong,Kharif,0,0,450
Jharkhand,Lohardaga,Moong,Total,0,0,450
Jharkhand,Lohardaga,Lentil,Rabi,0.02,0.01,505
Jharkhand,Lohardaga,Lentil,Total,0.02,0.01,505
Jharkhand,Lohardaga,Other Pulses,Kharif,0,0,492
Jharkhand,Lohardaga,Other Pulses,Rabi,0.03,0.03,978
Jharkhand,Lohardaga,Other Pulses,Total,0.03,0.03,950
Jharkhand,Lohardaga,Total Pulses,Total,0.19,0.16,854
Jharkhand,Lohardaga,Total Food Grains,Kharif,0.53,1.04,1945
Jharkhand,Lohardaga,Total Food Grains,Rabi,0.16,0.24,1495
Jharkhand,Lohardaga,Total Food Grains,Total,0.69,1.28,1843
Jharkhand,Pakur,Rice,Kharif,0.39,0.51,1310
Jharkhand,Pakur,Rice,Total,0.39,0.51,1310
Jharkhand,Pakur,Wheat,Rabi,0.07,0.1,1500
Jharkhand,Pakur,Wheat,Total,0.07,0.1,1500
Jharkhand,Pakur,Maize,Kharif,0.08,0.12,1500
Jharkhand,Pakur,Maize,Rabi,0.01,0.01,2100
Jharkhand,Pakur,Maize,Total,0.09,0.13,1542
Jharkhand,Pakur,Jowar,Kharif,0,0,750
Jharkhand,Pakur,Jowar,Total,0,0,750
Jharkhand,Pakur,Bajra,Kharif,0,0,750
Jharkhand,Pakur,Bajra,Total,0,0,750
Jharkhand,Pakur,Ragi,Kharif,0,0,2501
Jharkhand,Pakur,Ragi,Total,0,0,2501
Jharkhand,Pakur,Shree Anna /Nutri Cereals,Kharif,0,0,985
Jharkhand,Pakur,Shree Anna /Nutri Cereals,Total,0,0,985
Jharkhand,Pakur,Nutri/Coarse Cereals,Kharif,0.08,0.12,1478
Jharkhand,Pakur,Nutri/Coarse Cereals,Rabi,0.01,0.01,2100
Jharkhand,Pakur,Nutri/Coarse Cereals,Total,0.09,0.14,1520
Jharkhand,Pakur,Cereals,Kharif,0.47,0.64,1340
Jharkhand,Pakur,Cereals,Rabi,0.07,0.11,1548
Jharkhand,Pakur,Cereals,Total,0.55,0.75,1368
Jharkhand,Pakur,Tur,Kharif,0.07,0.06,775
Jharkhand,Pakur,Tur,Total,0.07,0.06,775
Jharkhand,Pakur,Gram,Rabi,0.09,0.09,960
Jharkhand,Pakur,Gram,Total,0.09,0.09,960
Jharkhand,Pakur,Urad,Kharif,0.04,0.03,798
Jharkhand,Pakur,Urad,Total,0.04,0.03,798
Jharkhand,Pakur,Moong,Kharif,0,0,700
Jharkhand,Pakur,Moong,Total,0,0,700
Jharkhand,Pakur,Lentil,Rabi,0.03,0.03,800
Jharkhand,Pakur,Lentil,Total,0.03,0.03,800
Jharkhand,Pakur,Other Pulses,Kharif,0,0,633
Jharkhand,Pakur,Other Pulses,Rabi,0.02,0.01,859
Jharkhand,Pakur,Other Pulses,Total,0.02,0.02,821
Jharkhand,Pakur,Total Pulses,Total,0.26,0.22,852
Jharkhand,Pakur,Total Food Grains,Kharif,0.59,0.72,1231
Jharkhand,Pakur,Total Food Grains,Rabi,0.22,0.24,1127
Jharkhand,Pakur,Total Food Grains,Total,0.8,0.97,1203
Jharkhand,Palamu,Rice,Kharif,0.44,0.72,1625
Jharkhand,Palamu,Rice,Total,0.44,0.72,1625
Jharkhand,Palamu,Wheat,Rabi,0.21,0.4,1964
Jharkhand,Palamu,Wheat,Total,0.21,0.4,1964
Jharkhand,Palamu,Maize,Kharif,0.25,0.37,1520
Jharkhand,Palamu,Maize,Total,0.25,0.37,1520
Jharkhand,Palamu,Jowar,Kharif,0,0,724
Jharkhand,Palamu,Jowar,Total,0,0,724
Jharkhand,Palamu,Bajra,Kharif,0,0,716
Jharkhand,Palamu,Bajra,Total,0,0,716
Jharkhand,Palamu,Ragi,Kharif,0.06,0.05,780
Jharkhand,Palamu,Ragi,Total,0.06,0.05,780
Jharkhand,Palamu,Shree Anna /Nutri Cereals,Kharif,0.06,0.05,780
Jharkhand,Palamu,Shree Anna /Nutri Cereals,Total,0.06,0.05,780
Jharkhand,Palamu,Nutri/Coarse Cereals,Kharif,0.31,0.42,1371
Jharkhand,Palamu,Nutri/Coarse Cereals,Total,0.31,0.42,1371
Jharkhand,Palamu,Cereals,Kharif,0.75,1.14,1520
Jharkhand,Palamu,Cereals,Rabi,0.21,0.4,1964
Jharkhand,Palamu,Cereals,Total,0.96,1.54,1616
Jharkhand,Palamu,Tur,Kharif,0.29,0.32,1102
Jharkhand,Palamu,Tur,Total,0.29,0.32,1102
Jharkhand,Palamu,Gram,Rabi,0.22,0.18,812
Jharkhand,Palamu,Gram,Total,0.22,0.18,812
Jharkhand,Palamu,Urad,Kharif,0.06,0.05,833
Jharkhand,Palamu,Urad,Total,0.06,0.05,833
Jharkhand,Palamu,Moong,Kharif,0.03,0.02,828
Jharkhand,Palamu,Moong,Total,0.03,0.02,828
Jharkhand,Palamu,Lentil,Rabi,0.07,0.06,745
Jharkhand,Palamu,Lentil,Total,0.07,0.06,745
Jharkhand,Palamu,Other Pulses,Kharif,0.05,0.04,747
Jharkhand,Palamu,Other Pulses,Rabi,0.05,0.04,816
Jharkhand,Palamu,Other Pulses,Total,0.1,0.08,781
Jharkhand,Palamu,Total Pulses,Total,0.76,0.7,912
Jharkhand,Palamu,Total Food Grains,Kharif,1.17,1.57,1333
Jharkhand,Palamu,Total Food Grains,Rabi,0.54,0.67,1239
Jharkhand,Palamu,Total Food Grains,Total,1.72,2.24,1303
Jharkhand,Ramgarh,Rice,Kharif,0.3,0.47,1579
Jharkhand,Ramgarh,Rice,Total,0.3,0.47,1579
Jharkhand,Ramgarh,Wheat,Rabi,0.06,0.12,2010
Jharkhand,Ramgarh,Wheat,Total,0.06,0.12,2010
Jharkhand,Ramgarh,Maize,Kharif,0.08,0.18,2260
